wr,L,R,T,B,max_margin,pred_style,S_frame,S_side,S_top_bottom,S_hybrid,sample_id
0.6894166469573975,0.16518862545490265,0.022959113121032715,0.22053663432598114,0.05109602212905884,T,top-bottom,0.07446920871734619,0.30613550543785095,0.3749038875102997,0.3387792706489563,129
0.6385124921798706,0.14987367391586304,0.009621024131774902,0.2244388908147812,0.0010000000474974513,T,top-bottom,0.04887453839182854,0.28461965918540955,0.41913947463035583,0.34539157152175903,130
0.3409351110458374,0.27583199739456177,0.0010000000474974513,0.10455158352851868,0.0010000000474974513,L,side,0.03943600505590439,0.5062527656555176,0.21507605910301208,0.3299740254878998,131
0.5396095514297485,0.3046310842037201,0.022762417793273926,0.021152496337890625,0.0010000000474974513,L,side,0.024526506662368774,0.5323413014411926,0.0700138509273529,0.19305767118930817,132
0.6612470149993896,0.0010000000474974513,0.0010000000474974513,0.16428813338279724,0.016272783279418945,T,top-bottom,0.011247441172599792,0.01905609294772148,0.2829004228115082,0.07342326641082764,133
0.6824814081192017,0.03791606426239014,0.0010000000474974513,0.21538208425045013,0.14867174625396729,T,top-bottom,0.05792319029569626,0.10385429859161377,0.27264198660850525,0.16827073693275452,134
0.6256221532821655,0.12182179093360901,0.020513296127319336,0.1393974870443344,0.0010000000474974513,T,top-bottom,0.04036187753081322,0.21690833568572998,0.26434898376464844,0.2394566684961319,135
0.5565752983093262,0.0010000000474974513,0.05240684747695923,0.11220954358577728,0.038565993309020996,T,top-bottom,0.031040122732520103,0.1086098775267601,0.17646506428718567,0.13844077289104462,136
0.5801694989204407,0.14496876299381256,0.0010000000474974513,0.11231977492570877,0.0010000000474974513,L,side,0.032392825931310654,0.27147573232650757,0.21597248315811157,0.24213898181915283,137
0.6904900074005127,0.0010000000474974513,0.03902745246887207,0.13058289885520935,0.0010000000474974513,T,top-bottom,0.01642744615674019,0.0826077088713646,0.2382519692182541,0.14029058814048767,138
0.5666002035140991,0.16786052286624908,0.04374659061431885,0.07736656069755554,0.0010000000474974513,L,side,0.041816867887973785,0.2749883234500885,0.1596205085515976,0.20950841903686523,139
0.6160898208618164,0.31494641304016113,0.0010000000474974513,0.16307362914085388,0.05459994077682495,L,side,0.07341552525758743,0.5878709554672241,0.28144723176956177,0.40676116943359375,140
0.5966932773590088,0.14483542740345,0.015744686126708984,0.01130986213684082,0.0010000000474974513,L,side,0.013767184689640999,0.2493390142917633,0.03561576455831528,0.0942358672618866,141
0.6917607188224792,0.07211649417877197,0.03762054443359375,0.16424141824245453,0.0010000000474974513,T,top-bottom,0.03844451904296875,0.11623739451169968,0.30580824613571167,0.18853740394115448,142
0.29868119955062866,0.0010000000474974513,0.03527486324310303,0.10666380077600479,0.06799900531768799,T,top-bottom,0.033172041177749634,0.08016103506088257,0.14122311770915985,0.10639826208353043,143
0.6030973196029663,0.13541296124458313,0.0010000000474974513,0.10297878086566925,0.09701859951019287,L,side,0.05902479588985443,0.2629430592060089,0.12138822674751282,0.17865662276744843,144
0.3299716114997864,0.0010000000474974513,0.0010000000474974513,0.20178675651550293,0.09048151969909668,T,top-bottom,0.032291315495967865,0.030226828530430794,0.2910309433937073,0.09379201382398605,145
0.9058724641799927,0.543843150138855,0.0730886459350586,0.09541253745555878,0.5501641035079956,B,side,0.1998656690120697,0.9850044250488281,0.9756585359573364,0.9803203344345093,146
0.691845178604126,0.15021467208862305,0.0010000000474974513,0.14426986873149872,0.14260435104370117,L,side,0.07816214114427567,0.29827383160591125,0.1607237458229065,0.21895132958889008,147
0.953191339969635,0.32893282175064087,0.07279789447784424,0.2932124733924866,0.0010000000474974513,L,top-bottom,0.10399124771356583,0.5632620453834534,0.5671555399894714,0.565205454826355,148
0.4291868805885315,0.0010000000474974513,0.008082330226898193,0.09843304753303528,0.10002332925796509,B,top-bottom,0.028177669271826744,0.033593833446502686,0.10220378637313843,0.05859536677598953,149
0.28923046588897705,0.0010000000474974513,0.05767714977264404,0.14451858401298523,0.0010000000474974513,T,top-bottom,0.021690407767891884,0.11757072806358337,0.2652011811733246,0.17657829821109772,150
